Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType
Coburg,10 Jersey St,3,h,862500.0,S,Raine,2017-06-24,6.7,3058.0,3.0,1.0,2.0,490.0,,,Moreland,-37.73533,144.95303,Northern Metropolitan,11204.0,1760.204081632653,2017,6,2017Q2,House
Coburg,17 Quarry Cct,4,h,1020000.0,PI,Ray,2017-06-24,6.7,3058.0,4.0,2.0,2.0,441.0,255.0,2002.0,Moreland,-37.73572,144.97256000000004,Northern Metropolitan,11204.0,2312.925170068027,2017,6,2017Q2,House
Coburg,34 Soudan St,2,h,996000.0,S,Nelson,2017-06-24,6.7,3058.0,2.0,1.0,1.0,476.0,97.0,1930.0,Moreland,-37.73883,144.95321,Northern Metropolitan,11204.0,2092.436974789916,2017,6,2017Q2,House
Collingwood,147 Easey St,2,h,1095000.0,SP,Nelson,2017-06-24,2.0,3066.0,2.0,1.0,0.0,151.0,88.0,1900.0,Yarra,-37.79853,144.99256,Northern Metropolitan,4553.0,7251.6556291390725,2017,6,2017Q2,House
Craigieburn,17 Chinnock Ct,5,h,680000.0,PI,YPA,2017-06-24,20.6,3064.0,5.0,3.0,2.0,646.0,199.73,,Hume,-37.59902,144.92517,Northern Metropolitan,15510.0,1052.6315789473683,2017,6,2017Q2,House
Craigieburn,27 Kensley Cct,4,h,492000.0,S,Ray,2017-06-24,20.6,3064.0,4.0,2.0,2.0,479.0,166.0,2009.0,Hume,-37.57005,144.91908999999995,Northern Metropolitan,15510.0,1027.1398747390397,2017,6,2017Q2,House
Craigieburn,7 Perisher Dr,3,h,425000.0,S,Ray,2017-06-24,20.6,3064.0,3.0,2.0,2.0,263.0,165.0,2008.0,Hume,-37.57307,144.92513,Northern Metropolitan,15510.0,1615.9695817490494,2017,6,2017Q2,House
Croydon,62 Croydon Rd,3,h,985500.0,S,McGrath,2017-06-24,23.0,3136.0,3.0,1.0,2.0,973.0,,,Maroondah,-37.78964000000001,145.2829,Eastern Metropolitan,11925.0,1012.8468653648509,2017,6,2017Q2,House
Croydon,22 Hull Rd,3,h,720000.0,VB,McGrath,2017-06-24,23.0,3136.0,3.0,2.0,2.0,815.0,,,Maroondah,-37.7969,145.29273999999995,Eastern Metropolitan,11925.0,883.4355828220858,2017,6,2017Q2,House
Croydon,30 Hull Rd,4,h,860000.0,VB,McGrath,2017-06-24,23.0,3136.0,4.0,3.0,2.0,907.0,170.0,1970.0,Maroondah,-37.79636,145.29351,Eastern Metropolitan,11925.0,948.180815876516,2017,6,2017Q2,House
Dallas,17 Hampden St,3,h,408500.0,S,Raine,2017-06-24,14.0,3047.0,3.0,1.0,2.0,584.0,,,Hume,-37.67159,144.94522,Northern Metropolitan,2246.0,699.486301369863,2017,6,2017Q2,House
Dallas,50 Kaniva St,3,h,310000.0,S,Raine,2017-06-24,14.0,3047.0,3.0,1.0,1.0,595.0,,,Hume,-37.66648,144.93399,Northern Metropolitan,2246.0,521.0084033613446,2017,6,2017Q2,House
Dandenong,4 Bess Ct,3,h,620000.0,PI,McLennan,2017-06-24,24.7,3175.0,3.0,1.0,4.0,597.0,,,Greater Dandenong,-37.98265,145.22696000000005,South-Eastern Metropolitan,10894.0,1038.5259631490787,2017,6,2017Q2,House
Deer Park,32 Kynoch St,4,h,650000.0,S,YPA,2017-06-24,14.8,3023.0,4.0,2.0,2.0,709.0,,,Brimbank,-37.76336,144.7725,Western Metropolitan,6388.0,916.7842031029619,2017,6,2017Q2,House
Deer Park,43 Poole St,3,h,716000.0,S,Bells,2017-06-24,14.8,3023.0,3.0,1.0,2.0,693.0,,,Brimbank,-37.77371,144.76918999999995,Western Metropolitan,6388.0,1033.1890331890331,2017,6,2017Q2,House
Deer Park,1 Quinn St,3,h,645000.0,S,FN,2017-06-24,14.8,3023.0,3.0,1.0,2.0,586.0,,1990.0,Brimbank,-37.7728,144.76941000000005,Western Metropolitan,6388.0,1100.6825938566553,2017,6,2017Q2,House
Dingley Village,1 Chadree Ct,3,h,840000.0,S,Buxton,2017-06-24,22.2,3172.0,3.0,2.0,2.0,542.0,,,Kingston,-37.98536,145.13433999999995,South-Eastern Metropolitan,3940.0,1549.8154981549815,2017,6,2017Q2,House
Dingley Village,13 Dorrington Ct,3,h,801000.0,SP,Ray,2017-06-24,22.2,3172.0,3.0,2.0,1.0,526.0,189.0,1980.0,Kingston,-37.98217,145.14061,South-Eastern Metropolitan,3940.0,1522.8136882129277,2017,6,2017Q2,House
Dingley Village,22 Shannon Ct,5,h,955000.0,S,Ray,2017-06-24,22.2,3172.0,5.0,3.0,2.0,619.0,153.0,1975.0,Kingston,-37.97545,145.12053999999995,South-Eastern Metropolitan,3940.0,1542.81098546042,2017,6,2017Q2,House
Doncaster East,28 Greendale Rd,3,h,1255000.0,SA,Ray,2017-06-24,14.3,3109.0,3.0,2.0,2.0,348.0,,,Manningham,-37.79759,145.16422,Eastern Metropolitan,10999.0,3606.32183908046,2017,6,2017Q2,House
Doncaster East,7 Octantis St,3,h,1369000.0,S,Philip,2017-06-24,14.3,3109.0,3.0,1.0,2.0,696.0,,,Manningham,-37.77973,145.16473,Eastern Metropolitan,10999.0,1966.9540229885058,2017,6,2017Q2,House
Donvale,40 Astelot Dr,3,h,902000.0,S,Hoskins,2017-06-24,16.1,3111.0,3.0,1.0,2.0,649.0,,,Manningham,-37.80274,145.17952,Eastern Metropolitan,4790.0,1389.8305084745762,2017,6,2017Q2,House
East Melbourne,24/108 George St,2,u,885000.0,S,Woodards,2017-06-24,1.3,3002.0,2.0,1.0,1.0,1489.0,,,Melbourne,-37.81525,144.98678,Northern Metropolitan,3040.0,594.3586299529886,2017,6,2017Q2,Unit
Eltham North,42 Parry Rd,3,h,967500.0,S,Morrison,2017-06-24,18.0,3095.0,3.0,1.0,2.0,768.0,122.0,1985.0,Nillumbik,-37.69031,145.14557,Eastern Metropolitan,2346.0,1259.765625,2017,6,2017Q2,House
Eltham North,216 Progress Rd,4,h,890000.0,PI,Buckingham,2017-06-24,18.0,3095.0,4.0,2.0,2.0,786.0,206.0,1980.0,Nillumbik,-37.70257,145.14995,Eastern Metropolitan,2346.0,1132.3155216284988,2017,6,2017Q2,House
Elwood,105 Mitford St,3,h,1800000.0,VB,Gary,2017-06-24,7.2,3184.0,3.0,2.0,2.0,188.0,185.0,2010.0,Port Phillip,-37.87818,144.98532,Southern Metropolitan,8989.0,9574.468085106382,2017,6,2017Q2,House
Essendon,22 Lyon St,2,h,1200000.0,S,Nelson,2017-06-24,7.5,3040.0,2.0,1.0,2.0,470.0,,1937.0,Moonee Valley,-37.75225,144.90462,Western Metropolitan,9264.0,2553.191489361702,2017,6,2017Q2,House
Essendon,106/1020 Mt Alexander Rd,2,u,720000.0,PI,Weda,2017-06-24,7.5,3040.0,2.0,2.0,2.0,1523.0,,2013.0,Moonee Valley,-37.74999,144.91447,Western Metropolitan,9264.0,472.75114904793173,2017,6,2017Q2,Unit
Essendon,116 Ogilvie St,3,u,930000.0,S,Brad,2017-06-24,7.5,3040.0,3.0,2.0,1.0,223.0,146.0,2002.0,Moonee Valley,-37.74566,144.89346,Western Metropolitan,9264.0,4170.403587443946,2017,6,2017Q2,Unit
Essendon,3/222 Pascoe Vale Rd,2,u,600000.0,S,Barry,2017-06-24,7.5,3040.0,2.0,1.0,1.0,132.0,,,Moonee Valley,-37.75344000000001,144.92616,Western Metropolitan,9264.0,4545.454545454545,2017,6,2017Q2,Unit
Essendon West,10 Beryl St,3,h,1390000.0,S,Nelson,2017-06-24,7.5,3040.0,3.0,1.0,2.0,793.0,,,Moonee Valley,-37.74944,144.88478999999995,Western Metropolitan,588.0,1752.8373266078183,2017,6,2017Q2,House
Fawkner,8 Baird St,2,h,761000.0,S,Ray,2017-06-24,13.1,3060.0,2.0,1.0,2.0,665.0,30.0,,Moreland,-37.70673,144.97108,Northern Metropolitan,5070.0,1144.360902255639,2017,6,2017Q2,House
Fawkner,16 Wurruk St,3,h,650000.0,VB,Stockdale,2017-06-24,13.1,3060.0,3.0,1.0,4.0,616.0,94.0,1960.0,Moreland,-37.71245,144.97059,Northern Metropolitan,5070.0,1055.1948051948052,2017,6,2017Q2,House
Fitzroy,7/43 Argyle St,2,u,700000.0,VB,Nelson,2017-06-24,2.1,3065.0,2.0,1.0,1.0,470.0,65.0,2007.0,Yarra,-37.79723,144.97686000000004,Northern Metropolitan,5825.0,1489.3617021276596,2017,6,2017Q2,Unit
Fitzroy North,59 Batman St,2,h,1275000.0,SP,Nelson,2017-06-24,3.6,3068.0,2.0,1.0,0.0,153.0,,,Yarra,-37.78327,144.9791,Northern Metropolitan,6244.0,8333.333333333334,2017,6,2017Q2,House
Fitzroy North,99 Newry St,2,h,1680000.0,S,Nelson,2017-06-24,3.6,3068.0,2.0,1.0,1.0,185.0,,,Yarra,-37.7907,144.98163,Northern Metropolitan,6244.0,9081.081081081082,2017,6,2017Q2,House
Flemington,139 Victoria St,4,h,1340000.0,SP,Nelson,2017-06-24,3.4,3031.0,4.0,2.0,1.0,302.0,,1928.0,Moonee Valley,-37.7845,144.93582,Northern Metropolitan,3593.0,4437.086092715232,2017,6,2017Q2,House
Forest Hill,309 Springvale Rd,3,h,800000.0,VB,Noel,2017-06-24,15.4,3131.0,3.0,1.0,2.0,617.0,,1960.0,Whitehorse,-37.8318,145.17368000000005,Eastern Metropolitan,4385.0,1296.5964343598055,2017,6,2017Q2,House
Frankston,5 Almora Cl,3,h,545000.0,S,O'Brien,2017-06-24,38.0,3199.0,3.0,2.0,2.0,571.0,,,Frankston,-38.14444,145.16788,South-Eastern Metropolitan,17055.0,954.4658493870403,2017,6,2017Q2,House
Frankston,14 Berringa St,3,h,570000.0,S,U,2017-06-24,38.0,3199.0,3.0,1.0,2.0,537.0,118.54,1960.0,Frankston,-38.14264,145.14684,South-Eastern Metropolitan,17055.0,1061.4525139664804,2017,6,2017Q2,House
Frankston,22 Bradshaw St,5,h,715000.0,S,Eview,2017-06-24,38.0,3199.0,5.0,2.0,1.0,1424.0,,,Frankston,-38.13442,145.13548,South-Eastern Metropolitan,17055.0,502.10674157303373,2017,6,2017Q2,House
Frankston South,160 Overport Rd,3,h,860000.0,S,O'Brien,2017-06-24,38.0,3199.0,3.0,2.0,3.0,4780.0,,,Frankston,-38.18255,145.11986000000005,South-Eastern Metropolitan,7566.0,179.9163179916318,2017,6,2017Q2,House
Gladstone Park,10 Ballard Cl,3,h,653000.0,SP,Barry,2017-06-24,12.9,3043.0,3.0,1.0,2.0,618.0,,,Hume,-37.6953,144.89837,Western Metropolitan,3285.0,1056.6343042071198,2017,6,2017Q2,House
Glen Iris,20 Britten St,5,h,2862000.0,S,Jellis,2017-06-24,7.3,3146.0,5.0,2.0,3.0,858.0,,,Boroondara,-37.85636,145.06405,Southern Metropolitan,10412.0,3335.664335664336,2017,6,2017Q2,House
Glen Iris,8 Cloverdale Rd,5,h,2180000.0,SP,hockingstuart,2017-06-24,7.3,3146.0,5.0,3.0,2.0,595.0,,,Boroondara,-37.85775,145.07196000000005,Southern Metropolitan,10412.0,3663.8655462184875,2017,6,2017Q2,House
Glen Iris,1/64 Glen Iris Rd,3,t,1610000.0,S,Fletchers,2017-06-24,7.3,3146.0,3.0,2.0,2.0,364.0,20.0,,Boroondara,-37.84897,145.06804,Southern Metropolitan,10412.0,4423.076923076923,2017,6,2017Q2,Townhouse
Glen Iris,1 Hillcrest Rd,4,h,2450000.0,S,Marshall,2017-06-24,7.3,3146.0,4.0,3.0,2.0,910.0,,,Boroondara,-37.86194,145.07256,Southern Metropolitan,10412.0,2692.3076923076924,2017,6,2017Q2,House
Glen Iris,1610 Malvern Rd,4,h,2250000.0,VB,Jellis,2017-06-24,7.3,3146.0,4.0,1.0,2.0,1110.0,,,Stonnington,-37.85723,145.0547,Southern Metropolitan,10412.0,2027.027027027027,2017,6,2017Q2,House
Glenroy,44 Lytton St,4,h,1100000.0,SP,Alexkarbon,2017-06-24,11.2,3046.0,4.0,2.0,2.0,1017.0,,,Moreland,-37.70705,144.91011,Northern Metropolitan,8870.0,1081.6125860373647,2017,6,2017Q2,House
Glenroy,1/8 York St,3,h,512000.0,S,Stockdale,2017-06-24,11.2,3046.0,3.0,1.0,2.0,197.0,96.0,2003.0,Moreland,-37.70489,144.91033000000004,Northern Metropolitan,8870.0,2598.984771573604,2017,6,2017Q2,House
Gowanbrae,10 Wonga Pl,4,h,820000.0,VB,Nelson,2017-06-24,12.9,3043.0,4.0,2.0,2.0,620.0,,,Moreland,-37.70377,144.90216999999996,Western Metropolitan,1071.0,1322.5806451612902,2017,6,2017Q2,House
Greensborough,4 Alexandra St,5,h,1050000.0,VB,Morrison,2017-06-24,16.1,3088.0,5.0,3.0,3.0,616.0,,1960.0,Banyule,-37.70557,145.10859,Northern Metropolitan,8524.0,1704.5454545454545,2017,6,2017Q2,House
Greensborough,67 Alexandra St,3,h,1326000.0,S,Nelson,2017-06-24,16.1,3088.0,3.0,1.0,2.0,1020.0,,,Banyule,-37.70821,145.10405,Northern Metropolitan,8524.0,1300.0,2017,6,2017Q2,House
Greensborough,15 Carnon St,3,h,895000.0,S,Morrison,2017-06-24,16.1,3088.0,3.0,2.0,2.0,1036.0,132.0,1954.0,Banyule,-37.69538,145.11543,Northern Metropolitan,8524.0,863.8996138996139,2017,6,2017Q2,House
Greensborough,17 Nokuna Ct,3,h,730000.0,S,Morrison,2017-06-24,16.1,3088.0,3.0,2.0,2.0,563.0,,,Nillumbik,-37.68995,145.09399,Northern Metropolitan,8524.0,1296.6252220248668,2017,6,2017Q2,House
Greensborough,3 Perrumba St,5,h,880000.0,VB,Barry,2017-06-24,16.1,3088.0,4.0,3.0,2.0,789.0,290.0,1980.0,Banyule,-37.69817000000001,145.12852,Northern Metropolitan,8524.0,1115.3358681875793,2017,6,2017Q2,House
Greensborough,22 Yangoora Pl,4,h,925000.0,SP,Nelson,2017-06-24,16.1,3088.0,4.0,2.0,2.0,1070.0,190.0,1980.0,Banyule,-37.69999,145.1279,Northern Metropolitan,8524.0,864.4859813084112,2017,6,2017Q2,House
Greenvale,13 Ambleside Rd,3,h,770000.0,PI,YPA,2017-06-24,20.4,3059.0,3.0,2.0,2.0,775.0,,,Hume,-37.64385,144.89221,Northern Metropolitan,4864.0,993.5483870967741,2017,6,2017Q2,House
Greenvale,5 Barmah Gra,4,h,715000.0,S,YPA,2017-06-24,20.4,3059.0,4.0,2.0,2.0,680.0,230.0,2011.0,Hume,-37.61236,144.90753,Northern Metropolitan,4864.0,1051.4705882352941,2017,6,2017Q2,House
Greenvale,21 Destination Dr,4,h,840500.0,S,YPA,2017-06-24,20.4,3059.0,4.0,2.0,2.0,494.0,298.21,2014.0,Hume,-37.61424,144.88705,Northern Metropolitan,4864.0,1701.417004048583,2017,6,2017Q2,House
Greenvale,29 Piccadilly Ct,4,h,810000.0,SP,Jason,2017-06-24,20.4,3059.0,4.0,2.0,3.0,990.0,,,Hume,-37.6579,144.90523000000005,Northern Metropolitan,4864.0,818.1818181818181,2017,6,2017Q2,House
Hampton,16 Carolyn St,4,h,1600000.0,S,Charlton,2017-06-24,13.8,3188.0,4.0,2.0,3.0,633.0,,1950.0,Bayside,-37.94039,145.02234,Southern Metropolitan,5454.0,2527.646129541864,2017,6,2017Q2,House
Hampton,1 Grout St,3,h,1325000.0,VB,RT,2017-06-24,13.8,3188.0,3.0,1.0,2.0,400.0,,,Unavailable,-37.93434,145.00816,Southern Metropolitan,5454.0,3312.5,2017,6,2017Q2,House
Hampton,2C Kerferd St,4,h,3150000.0,S,Marshall,2017-06-24,13.8,3188.0,4.0,2.0,2.0,743.0,,,Bayside,-37.94176,145.00931,Southern Metropolitan,5454.0,4239.56931359354,2017,6,2017Q2,House
Hampton,13 Mills St,2,t,1285000.0,S,Hodges,2017-06-24,13.8,3188.0,2.0,1.0,1.0,348.0,100.0,1992.0,Bayside,-37.93557,145.00463,Southern Metropolitan,5454.0,3692.5287356321837,2017,6,2017Q2,Townhouse
Hampton,1/121 Thomas St,2,u,878000.0,S,Marshall,2017-06-24,13.8,3188.0,2.0,1.0,1.0,128.0,,1967.0,Bayside,-37.9395,145.01344,Southern Metropolitan,5454.0,6859.375,2017,6,2017Q2,Unit
Hampton East,1/2 Flowerdale Rd,3,u,957000.0,S,Buxton,2017-06-24,13.8,3188.0,3.0,2.0,2.0,254.0,113.0,1994.0,Bayside,-37.94313,145.03501,Southern Metropolitan,2356.0,3767.716535433071,2017,6,2017Q2,Unit
Hawthorn,5/350 Auburn Rd,3,t,1236000.0,S,Marshall,2017-06-24,5.3,3122.0,3.0,2.0,2.0,159.0,,2000.0,Boroondara,-37.83179000000001,145.04293,Southern Metropolitan,11308.0,7773.584905660377,2017,6,2017Q2,Townhouse
Hawthorn,18 Belgrave St,3,h,1750000.0,PI,Jellis,2017-06-24,5.3,3122.0,3.0,2.0,0.0,234.0,,,Boroondara,-37.82839,145.04086,Southern Metropolitan,11308.0,7478.6324786324785,2017,6,2017Q2,House
Hawthorn,8 Kinkora Rd,4,h,2010000.0,PI,Marshall,2017-06-24,5.3,3122.0,4.0,3.0,3.0,451.0,,1970.0,Boroondara,-37.81633,145.02833,Southern Metropolitan,11308.0,4456.7627494456765,2017,6,2017Q2,House
Hawthorn,8 Leslie St,3,h,2370000.0,S,Jellis,2017-06-24,5.3,3122.0,3.0,2.0,1.0,362.0,188.0,1890.0,Boroondara,-37.82866,145.04259,Southern Metropolitan,11308.0,6546.96132596685,2017,6,2017Q2,House
Hawthorn,1/30 Lisson Gr,2,h,1480000.0,S,Marshall,2017-06-24,5.3,3122.0,0.0,0.0,0.0,241.0,,,Boroondara,-37.82679,145.03021,Southern Metropolitan,11308.0,6141.078838174274,2017,6,2017Q2,House
Hawthorn,9 Manchester St,2,h,1682000.0,S,Jellis,2017-06-24,5.3,3122.0,2.0,1.0,1.0,264.0,97.0,1910.0,Boroondara,-37.8285,145.04022,Southern Metropolitan,11308.0,6371.212121212121,2017,6,2017Q2,House
Heidelberg,2/60 Darebin St,4,u,915000.0,S,Miles,2017-06-24,8.9,3084.0,4.0,2.0,2.0,419.0,,,Banyule,-37.7537,145.06341,Eastern Metropolitan,2890.0,2183.7708830548927,2017,6,2017Q2,Unit
Heidelberg,3/186 Hawdon St,3,t,781000.0,S,Miles,2017-06-24,8.9,3084.0,3.0,2.0,2.0,137.0,,2000.0,Banyule,-37.74888,145.06593,Eastern Metropolitan,2890.0,5700.729927007299,2017,6,2017Q2,Townhouse
Heidelberg West,129 Outhwaite Rd,2,h,875000.0,SP,Haughton,2017-06-24,8.8,3081.0,2.0,1.0,3.0,671.0,,,Banyule,-37.73902,145.04529,Eastern Metropolitan,2674.0,1304.0238450074517,2017,6,2017Q2,House
Highett,4 Major St,4,h,1300000.0,VB,Buxton,2017-06-24,16.0,3190.0,4.0,2.0,2.0,604.0,,,Bayside,-37.94783,145.03983,Southern Metropolitan,4794.0,2152.317880794702,2017,6,2017Q2,House
Highett,3 Seaton Rd,4,h,1430000.0,S,Buxton,2017-06-24,16.0,3190.0,4.0,2.0,1.0,590.0,,,Bayside,-37.94549,145.03332,Southern Metropolitan,4794.0,2423.728813559322,2017,6,2017Q2,House
Hillside,20 Cuthbert Dr,3,h,660000.0,S,Barry,2017-06-24,18.0,3037.0,3.0,2.0,2.0,666.0,193.0,2002.0,Melton,-37.68381,144.73331000000005,Western Metropolitan,5556.0,990.990990990991,2017,6,2017Q2,House
Hillside,54 Timele Dr,3,h,480000.0,PI,Barry,2017-06-24,18.0,3037.0,3.0,2.0,1.0,320.0,,,Melton,-37.70338,144.74854,Western Metropolitan,5556.0,1500.0,2017,6,2017Q2,House
Ivanhoe,11 Athelstane Gr,4,h,2380000.0,S,Jellis,2017-06-24,7.8,3079.0,4.0,2.0,2.0,778.0,,,Banyule,-37.76356,145.04135,Eastern Metropolitan,5549.0,3059.1259640102826,2017,6,2017Q2,House
Ivanhoe,83 Oriel Rd,3,h,1035000.0,S,Miles,2017-06-24,7.8,3079.0,3.0,1.0,2.0,585.0,,,Banyule,-37.75725,145.03744,Eastern Metropolitan,5549.0,1769.2307692307693,2017,6,2017Q2,House
Ivanhoe,2/123 Waterdale Rd,3,t,975000.0,SP,Nelson,2017-06-24,7.8,3079.0,3.0,2.0,1.0,103.0,120.0,1997.0,Banyule,-37.76676,145.04333,Eastern Metropolitan,5549.0,9466.019417475729,2017,6,2017Q2,Townhouse
Jacana,50 Emu Pde,3,h,556000.0,S,YPA,2017-06-24,14.0,3047.0,3.0,1.0,1.0,627.0,,,Hume,-37.68861,144.91065,Northern Metropolitan,851.0,886.7623604465709,2017,6,2017Q2,House
Keilor,25 Skyline Dr,3,h,875000.0,SP,Brad,2017-06-24,14.5,3036.0,3.0,1.0,2.0,722.0,,,Brimbank,-37.72302,144.83434,Western Metropolitan,2339.0,1211.9113573407203,2017,6,2017Q2,House
Keilor Downs,7 Antwerp Dr,4,h,670000.0,S,Prof.,2017-06-24,15.5,3038.0,4.0,2.0,2.0,713.0,164.0,1982.0,Brimbank,-37.72305,144.81073999999995,Western Metropolitan,3656.0,939.6914446002805,2017,6,2017Q2,House
Keilor Downs,1/37 Thornhill Dr,3,h,575000.0,SP,Brad,2017-06-24,15.5,3038.0,3.0,1.0,1.0,307.0,,1990.0,Brimbank,-37.72545,144.80397,Western Metropolitan,3656.0,1872.9641693811075,2017,6,2017Q2,House
Kensington,91A Bayswater Rd,3,h,1250000.0,S,Nelson,2017-06-24,3.4,3031.0,3.0,1.0,2.0,340.0,,,Melbourne,-37.79436,144.92158,Northern Metropolitan,5263.0,3676.470588235294,2017,6,2017Q2,House
Kensington,310/71 Henry St,1,u,395000.0,SP,Edward,2017-06-24,3.4,3031.0,1.0,1.0,1.0,2592.0,,,Melbourne,-37.79609,144.92608,Northern Metropolitan,5263.0,152.39197530864197,2017,6,2017Q2,Unit
Kensington,11 McCracken St,2,h,840500.0,S,Rendina,2017-06-24,3.4,3031.0,2.0,1.0,0.0,107.0,,,Melbourne,-37.79025,144.92798,Northern Metropolitan,5263.0,7855.140186915888,2017,6,2017Q2,House
Kew,19 Campbell St,3,h,1995000.0,S,Nelson,2017-06-24,5.4,3101.0,3.0,1.0,4.0,482.0,,,Boroondara,-37.80119000000001,145.0511,Southern Metropolitan,10331.0,4139.004149377593,2017,6,2017Q2,House
Kew,1/18 Howard St,2,u,600000.0,S,Nelson,2017-06-24,5.4,3101.0,2.0,1.0,1.0,847.0,,,Boroondara,-37.80798,145.02347,Southern Metropolitan,10331.0,708.3825265643447,2017,6,2017Q2,Unit
Kew,1/38 Pakington St,2,u,797000.0,S,Jellis,2017-06-24,5.4,3101.0,2.0,1.0,2.0,964.0,,1960.0,Boroondara,-37.80222,145.03501,Southern Metropolitan,10331.0,826.7634854771784,2017,6,2017Q2,Unit
Kew,47 Stevenson St,3,h,3001000.0,S,Woodards,2017-06-24,5.4,3101.0,3.0,1.0,3.0,784.0,,,Boroondara,-37.80978,145.02185,Southern Metropolitan,10331.0,3827.8061224489797,2017,6,2017Q2,House
Keysborough,46 Hedgeley Rd,3,h,752000.0,PI,Buxton,2017-06-24,25.2,3173.0,3.0,2.0,2.0,552.0,,,Greater Dandenong,-37.99013,145.17911999999995,South-Eastern Metropolitan,8459.0,1362.3188405797102,2017,6,2017Q2,House
Lalor,59 David St,3,h,705500.0,S,Harcourts,2017-06-24,16.3,3075.0,3.0,1.0,4.0,670.0,,,Whittlesea,-37.67328,145.02918,Northern Metropolitan,8279.0,1052.9850746268658,2017,6,2017Q2,House
Lalor,78 French St,2,h,685000.0,S,Love,2017-06-24,16.3,3075.0,2.0,1.0,2.0,766.0,,,Whittlesea,-37.66986,145.02048,Northern Metropolitan,8279.0,894.2558746736293,2017,6,2017Q2,House
Lalor,1 Howell St,3,h,560000.0,S,Harcourts,2017-06-24,16.3,3075.0,3.0,1.0,1.0,364.0,165.0,1985.0,Whittlesea,-37.67122,145.01487,Northern Metropolitan,8279.0,1538.4615384615386,2017,6,2017Q2,House
Lalor,1/11 Maxwell St,2,h,511500.0,SP,Harcourts,2017-06-24,16.3,3075.0,2.0,1.0,2.0,416.0,93.0,1960.0,Whittlesea,-37.67096,145.02445,Northern Metropolitan,8279.0,1229.5673076923076,2017,6,2017Q2,House
Maidstone,1/30 Burns St,3,t,810000.0,S,Biggin,2017-06-24,6.4,3012.0,3.0,2.0,2.0,209.0,16.0,,Maribyrnong,-37.78707,144.87608,Western Metropolitan,3873.0,3875.598086124402,2017,6,2017Q2,Townhouse
Malvern East,5D Belson St,3,h,1275000.0,S,Tim,2017-06-24,8.4,3145.0,3.0,2.0,2.0,161.0,,,Stonnington,-37.86779,145.04482,Southern Metropolitan,8801.0,7919.2546583850935,2017,6,2017Q2,House
Malvern East,4 Hillard St,3,h,1690000.0,SP,Marshall,2017-06-24,8.4,3145.0,3.0,1.0,2.0,706.0,,1930.0,Stonnington,-37.88066,145.06605,Southern Metropolitan,8801.0,2393.7677053824364,2017,6,2017Q2,House
Malvern East,8 Vickery St,4,h,3600000.0,S,Marshall,2017-06-24,8.4,3145.0,4.0,3.0,2.0,552.0,355.0,2015.0,Stonnington,-37.87421,145.04958,Southern Metropolitan,8801.0,6521.739130434783,2017,6,2017Q2,House
Maribyrnong,22 Mephan St,3,t,815000.0,S,Edward,2017-06-24,4.3,3032.0,3.0,2.0,2.0,198.0,130.0,1990.0,Maribyrnong,-37.78667,144.88834,Western Metropolitan,4918.0,4116.161616161616,2017,6,2017Q2,Townhouse
Maribyrnong,29 Monash St,2,h,920000.0,VB,Biggin,2017-06-24,4.3,3032.0,2.0,1.0,1.0,575.0,,,Maribyrnong,-37.78446,144.88781,Western Metropolitan,4918.0,1600.0,2017,6,2017Q2,House
Meadow Heights,2 Navarre Ct,3,h,467000.0,S,Raine,2017-06-24,17.4,3048.0,3.0,1.0,1.0,565.0,98.0,1975.0,Hume,-37.65702,144.92447,Northern Metropolitan,4704.0,826.5486725663717,2017,6,2017Q2,House
Melton,102 Palmerston St,4,h,405000.0,S,hockingstuart,2017-06-24,31.7,3337.0,4.0,2.0,2.0,590.0,163.0,1970.0,Melton,-37.67815,144.58355,Western Victoria,3600.0,686.4406779661017,2017,6,2017Q2,House
Melton South,51 Andrew St,3,h,420000.0,S,hockingstuart,2017-06-24,29.8,3338.0,3.0,2.0,2.0,599.0,,,Melton,-37.69575,144.57894,Western Victoria,4718.0,701.1686143572621,2017,6,2017Q2,House
Melton South,44 Brooklyn Rd,3,h,465000.0,S,Reliance,2017-06-24,29.8,3338.0,3.0,1.0,2.0,615.0,,1980.0,Melton,-37.7024,144.57153,Western Victoria,4718.0,756.0975609756098,2017,6,2017Q2,House
Mill Park,10 Apsley Ct,4,h,625000.0,S,Ray,2017-06-24,17.9,3082.0,4.0,2.0,2.0,628.0,,,Whittlesea,-37.67647,145.06452,Northern Metropolitan,10529.0,995.2229299363057,2017,6,2017Q2,House
Mill Park,2/7 Bradley Dr,2,h,428000.0,S,Ray,2017-06-24,17.9,3082.0,2.0,1.0,1.0,389.0,104.0,2005.0,Whittlesea,-37.65623,145.07431,Northern Metropolitan,10529.0,1100.2570694087403,2017,6,2017Q2,House
Mill Park,31 Development Bvd,4,h,722500.0,S,Ray,2017-06-24,17.9,3082.0,4.0,2.0,2.0,643.0,169.5,2001.0,Whittlesea,-37.65959,145.08302,Northern Metropolitan,10529.0,1123.6391912908243,2017,6,2017Q2,House
